站点id,上客量,下客量,车上人数,yyxlbm,lcbm,yxrq,trip_key
1690,0.0,0.0,1141.0,39,157,20150502,1207
1689,0.0,0.0,1141.0,39,157,20150502,1207
1037,0.0,1141.0,0.0,39,157,20150502,1207
1695,2708.0,0.0,2708.0,39,175,20151001,2105
1694,0.0,0.0,2708.0,39,175,20151001,2105
810,76.0,88.0,2696.0,39,175,20151001,2105
1690,0.0,0.0,2696.0,39,175,20151001,2105
1689,0.0,0.0,2696.0,39,175,20151001,2105
1037,0.0,2696.0,0.0,39,175,20151001,2105
1695,1372.0,0.0,1372.0,39,178,20151001,2149
1694,0.0,0.0,1372.0,39,178,20151001,2149
810,0.0,0.0,1372.0,39,178,20151001,2149
1690,0.0,0.0,1372.0,39,178,20151001,2149
1689,0.0,0.0,1372.0,39,178,20151001,2149
1037,0.0,1372.0,0.0,39,178,20151001,2149
1695,1387.0,0.0,1387.0,39,168,20150502,1709
1694,123.0,133.0,1377.0,39,168,20150502,1709
810,0.0,0.0,1377.0,39,168,20150502,1709
1690,0.0,0.0,1377.0,39,168,20150502,1709
1689,73.0,49.0,1401.0,39,168,20150502,1709
1037,0.0,1401.0,0.0,39,168,20150502,1709
1695,1388.0,0.0,1388.0,39,170,20150502,1809
1694,0.0,0.0,1388.0,39,170,20150502,1809
810,0.0,0.0,1388.0,39,170,20150502,1809
1690,0.0,0.0,1388.0,39,170,20150502,1809
1689,101.0,87.0,1402.0,39,170,20150502,1809
1037,0.0,1402.0,0.0,39,170,20150502,1809
1695,1398.0,0.0,1398.0,39,166,20150502,1555
1694,0.0,0.0,1398.0,39,166,20150502,1555
810,0.0,0.0,1398.0,39,166,20150502,1555
1690,0.0,0.0,1398.0,39,166,20150502,1555
1689,75.0,71.0,1402.0,39,166,20150502,1555
1037,0.0,1402.0,0.0,39,166,20150502,1555
1037,546.0,0.0,546.0,39,159,20160101,1304
1689,32.0,111.0,467.0,39,159,20160101,1304
1690,17.0,48.0,436.0,39,159,20160101,1304
810,248.0,5.0,679.0,39,159,20160101,1304
1694,0.0,0.0,679.0,39,159,20160101,1304
1695,0.0,679.0,0.0,39,159,20160101,1304
1037,7.0,0.0,7.0,39,153,20160101,1010
1689,0.0,0.0,7.0,39,153,20160101,1010
1690,0.0,0.0,7.0,39,153,20160101,1010
810,0.0,0.0,7.0,39,153,20160101,1010
1694,0.0,0.0,7.0,39,153,20160101,1010
1695,0.0,7.0,0.0,39,153,20160101,1010
1037,819.0,0.0,819.0,68,300,20160101,1046
1695,0.0,819.0,0.0,68,300,20160101,1046
1037,931.0,0.0,931.0,68,302,20160101,1133
1695,0.0,1075.0,-144.0,68,302,20160101,1133
1037,853.0,0.0,853.0,68,306,20160101,1207
1695,0.0,869.0,-16.0,68,306,20160101,1207
1037,0.0,0.0,0.0,68,304,20160101,1238
1695,0.0,261.0,-261.0,68,304,20160101,1238
1037,367.0,0.0,367.0,68,314,20160101,1540
1695,0.0,463.0,-96.0,68,314,20160101,1540
1037,510.0,0.0,510.0,68,296,20160101,0912
1695,0.0,496.0,14.0,68,296,20160101,0912
1037,903.0,0.0,903.0,68,310,20160101,1348
1695,0.0,903.0,0.0,68,310,20160101,1348
1037,196.0,0.0,196.0,68,316,20160101,1557
1695,0.0,723.0,-527.0,68,316,20160101,1557
1037,779.0,0.0,779.0,68,320,20160101,1811
1695,0.0,567.0,212.0,68,320,20160101,1811
1037,184.0,0.0,184.0,68,326,20160101,1956
1695,0.0,184.0,0.0,68,326,20160101,1956
1037,524.0,0.0,524.0,68,328,20160101,2120
1695,0.0,171.0,353.0,68,328,20160101,2120
1037,130.0,0.0,130.0,68,330,20160101,2151
1695,0.0,110.0,20.0,68,330,20160101,2151
1695,1393.0,0.0,1393.0,39,173,20150502,1938
1694,0.0,0.0,1393.0,39,173,20150502,1938
810,0.0,0.0,1393.0,39,173,20150502,1938
1690,41.0,48.0,1386.0,39,173,20150502,1938
1689,32.0,14.0,1404.0,39,173,20150502,1938
1037,0.0,1404.0,0.0,39,173,20150502,1938
1695,2754.0,0.0,2754.0,39,166,20151001,1555
1694,0.0,0.0,2754.0,39,166,20151001,1555
810,0.0,0.0,2754.0,39,166,20151001,1555
1690,0.0,0.0,2754.0,39,166,20151001,1555
1689,28.0,34.0,2748.0,39,166,20151001,1555
1037,0.0,2748.0,0.0,39,166,20151001,1555
1695,2736.0,0.0,2736.0,39,168,20151001,1709
1694,42.0,52.0,2726.0,39,168,20151001,1709
810,0.0,0.0,2726.0,39,168,20151001,1709
1690,34.0,20.0,2740.0,39,168,20151001,1709
1689,0.0,0.0,2740.0,39,168,20151001,1709
1037,0.0,2740.0,0.0,39,168,20151001,1709
1037,904.0,0.0,904.0,68,294,20160101,0756
1695,0.0,904.0,0.0,68,294,20160101,0756
1037,674.0,0.0,674.0,39,159,20151230,1304
1689,117.0,122.0,669.0,39,159,20151230,1304
1690,48.0,88.0,629.0,39,159,20151230,1304
810,267.0,216.0,680.0,39,159,20151230,1304
1694,0.0,0.0,680.0,39,159,20151230,1304
1695,0.0,680.0,0.0,39,159,20151230,1304
1037,1084.0,0.0,1084.0,39,161,20151230,1427
1689,113.0,165.0,1032.0,39,161,20151230,1427
1690,43.0,161.0,914.0,39,161,20151230,1427
810,0.0,0.0,914.0,39,161,20151230,1427
1694,0.0,0.0,914.0,39,161,20151230,1427
1695,0.0,914.0,0.0,39,161,20151230,1427
1037,568.0,0.0,568.0,39,151,20151230,0910
1689,124.0,181.0,511.0,39,151,20151230,0910
1690,50.0,175.0,386.0,39,151,20151230,0910
810,0.0,0.0,386.0,39,151,20151230,0910
1694,79.0,33.0,432.0,39,151,20151230,0910
1695,0.0,432.0,0.0,39,151,20151230,0910
1037,751.0,0.0,751.0,68,318,20151230,1658
1695,0.0,1092.0,-341.0,68,318,20151230,1658
1037,412.0,0.0,412.0,68,324,20151230,1945
1695,0.0,537.0,-125.0,68,324,20151230,1945
1037,551.0,0.0,551.0,39,171,20151230,1827
1689,80.0,49.0,582.0,39,171,20151230,1827
1690,12.0,124.0,470.0,39,171,20151230,1827
810,0.0,0.0,470.0,39,171,20151230,1827
1694,0.0,0.0,470.0,39,171,20151230,1827
1695,0.0,470.0,0.0,39,171,20151230,1827
1037,648.0,0.0,648.0,68,298,20151230,1002
1695,0.0,892.0,-244.0,68,298,20151230,1002
1037,653.0,0.0,653.0,39,163,20151230,1530
1689,64.0,124.0,593.0,39,163,20151230,1530
1690,31.0,125.0,499.0,39,163,20151230,1530
810,0.0,0.0,499.0,39,163,20151230,1530
1694,31.0,49.0,481.0,39,163,20151230,1530
1695,0.0,481.0,0.0,39,163,20151230,1530
1037,389.0,0.0,389.0,68,322,20151230,1731
1695,0.0,389.0,0.0,68,322,20151230,1731
1037,862.0,0.0,862.0,68,320,20151230,1811
1695,0.0,1027.0,-165.0,68,320,20151230,1811
1695,686.0,0.0,686.0,39,175,20150202,2105
1694,0.0,0.0,686.0,39,175,20150202,2105
810,50.0,52.0,684.0,39,175,20150202,2105
1690,16.0,20.0,680.0,39,175,20150202,2105
1689,9.0,42.0,647.0,39,175,20150202,2105
1037,0.0,647.0,0.0,39,175,20150202,2105
1037,473.0,0.0,473.0,68,304,20151230,1212
1695,0.0,673.0,-200.0,68,304,20151230,1212
1037,248.0,0.0,248.0,68,326,20151230,1956
1695,0.0,248.0,0.0,68,326,20151230,1956
1037,491.0,0.0,491.0,39,153,20151230,1010
1689,0.0,0.0,491.0,39,153,20151230,1010
1690,0.0,0.0,491.0,39,153,20151230,1010
810,0.0,0.0,491.0,39,153,20151230,1010
1694,0.0,0.0,491.0,39,153,20151230,1010
1695,0.0,491.0,0.0,39,153,20151230,1010
1037,558.0,0.0,558.0,68,300,20151230,1046
1695,0.0,604.0,-46.0,68,300,20151230,1046
1037,436.0,0.0,436.0,68,328,20151230,2120
1695,0.0,205.0,231.0,68,328,20151230,2120
1037,485.0,0.0,485.0,68,302,20151230,1133
1695,0.0,696.0,-211.0,68,302,20151230,1133
1037,176.0,0.0,176.0,68,330,20151230,2151
1695,0.0,206.0,-30.0,68,330,20151230,2151
1037,197.0,0.0,197.0,89,465,20151230,1959
1689,0.0,0.0,197.0,89,465,20151230,1959
1690,0.0,0.0,197.0,89,465,20151230,1959
810,0.0,0.0,197.0,89,465,20151230,1959
1694,0.0,0.0,197.0,89,465,20151230,1959
1695,0.0,0.0,197.0,89,465,20151230,1959
1640,0.0,197.0,0.0,89,465,20151230,1959
1037,501.0,0.0,501.0,68,296,20151230,0912
1695,0.0,466.0,35.0,68,296,20151230,0912
1037,634.0,0.0,634.0,68,310,20151230,1348
1695,0.0,634.0,0.0,68,310,20151230,1348
1037,534.0,0.0,534.0,68,312,20151230,1443
1695,0.0,459.0,75.0,68,312,20151230,1443
1037,636.0,0.0,636.0,68,314,20151230,1540
1695,0.0,972.0,-336.0,68,314,20151230,1540
1037,456.0,0.0,456.0,68,306,20151230,1207
1695,0.0,628.0,-172.0,68,306,20151230,1207
1037,691.0,0.0,691.0,68,308,20151230,1356
1695,0.0,758.0,-67.0,68,308,20151230,1356
1037,951.0,0.0,951.0,68,316,20151230,1557
1695,0.0,855.0,96.0,68,316,20151230,1557
1037,265.0,0.0,265.0,68,292,20151230,0740
1695,0.0,343.0,-78.0,68,292,20151230,0740
1037,287.0,0.0,287.0,68,294,20151230,0756
1695,0.0,287.0,0.0,68,294,20151230,0756
1695,1057.0,0.0,1057.0,39,160,20151102,1331
1694,0.0,0.0,1057.0,39,160,20151102,1331
810,0.0,0.0,1057.0,39,160,20151102,1331
1690,38.0,32.0,1063.0,39,160,20151102,1331
1689,61.0,61.0,1063.0,39,160,20151102,1331
1037,0.0,1063.0,0.0,39,160,20151102,1331
1695,1357.0,0.0,1357.0,39,162,20151102,1400
1694,0.0,0.0,1357.0,39,162,20151102,1400
810,83.0,180.0,1260.0,39,162,20151102,1400
1690,113.0,34.0,1339.0,39,162,20151102,1400
1689,76.0,72.0,1343.0,39,162,20151102,1400
1037,0.0,1343.0,0.0,39,162,20151102,1400
1695,2722.0,0.0,2722.0,39,154,20151001,1009
1694,0.0,0.0,2722.0,39,154,20151001,1009
810,0.0,0.0,2722.0,39,154,20151001,1009
1690,0.0,0.0,2722.0,39,154,20151001,1009
1689,0.0,0.0,2722.0,39,154,20151001,1009
1037,0.0,2722.0,0.0,39,154,20151001,1009
1695,2738.0,0.0,2738.0,39,158,20151001,1230
1694,0.0,0.0,2738.0,39,158,20151001,1230
810,108.0,110.0,2736.0,39,158,20151001,1230
1690,54.0,48.0,2742.0,39,158,20151001,1230
1689,84.0,74.0,2752.0,39,158,20151001,1230
1037,0.0,2752.0,0.0,39,158,20151001,1230
1695,1392.0,0.0,1392.0,39,175,20150502,2105
1694,0.0,0.0,1392.0,39,175,20150502,2105
810,107.0,168.0,1331.0,39,175,20150502,2105
1690,81.0,33.0,1379.0,39,175,20150502,2105
1689,54.0,77.0,1356.0,39,175,20150502,2105
1037,0.0,1356.0,0.0,39,175,20150502,2105
1695,2176.0,0.0,2176.0,39,160,20151001,1331
1694,0.0,0.0,2176.0,39,160,20151001,1331
810,0.0,0.0,2176.0,39,160,20151001,1331
1690,6.0,2.0,2180.0,39,160,20151001,1331
1689,14.0,12.0,2182.0,39,160,20151001,1331
1037,0.0,2182.0,0.0,39,160,20151001,1331
1695,2734.0,0.0,2734.0,39,157,20151001,1207
1694,0.0,0.0,2734.0,39,157,20151001,1207
810,0.0,0.0,2734.0,39,157,20151001,1207
1690,0.0,0.0,2734.0,39,157,20151001,1207
1689,0.0,0.0,2734.0,39,157,20151001,1207
1037,0.0,2734.0,0.0,39,157,20151001,1207
1695,846.0,0.0,846.0,39,180,20150502,1341
1694,0.0,0.0,846.0,39,180,20150502,1341
810,0.0,0.0,846.0,39,180,20150502,1341
1690,197.0,35.0,1008.0,39,180,20150502,1341
1689,178.0,131.0,1055.0,39,180,20150502,1341
1037,0.0,1055.0,0.0,39,180,20150502,1341
1695,1357.0,0.0,1357.0,39,168,20151102,1709
1694,32.0,127.0,1262.0,39,168,20151102,1709
810,0.0,0.0,1262.0,39,168,20151102,1709
1690,88.0,31.0,1319.0,39,168,20151102,1709
1689,0.0,0.0,1319.0,39,168,20151102,1709
1037,0.0,1319.0,0.0,39,168,20151102,1709
1037,921.0,0.0,921.0,39,147,20150502,0740
1689,0.0,0.0,921.0,39,147,20150502,0740
1690,0.0,0.0,921.0,39,147,20150502,0740
810,365.0,199.0,1087.0,39,147,20150502,0740
1694,0.0,0.0,1087.0,39,147,20150502,0740
1695,0.0,1087.0,0.0,39,147,20150502,0740
1695,1069.0,0.0,1069.0,39,172,20151102,1855
1694,5.0,88.0,986.0,39,172,20151102,1855
810,0.0,0.0,986.0,39,172,20151102,1855
1690,34.0,69.0,951.0,39,172,20151102,1855
1689,0.0,0.0,951.0,39,172,20151102,1855
1037,0.0,951.0,0.0,39,172,20151102,1855
1037,71.0,0.0,71.0,89,357,20150502,0635
1689,0.0,0.0,71.0,89,357,20150502,0635
1690,0.0,0.0,71.0,89,357,20150502,0635
810,0.0,0.0,71.0,89,357,20150502,0635
1694,0.0,0.0,71.0,89,357,20150502,0635
1695,0.0,0.0,71.0,89,357,20150502,0635
1640,0.0,71.0,0.0,89,357,20150502,0635
1695,1042.0,0.0,1042.0,39,182,20150502,1857
1694,17.0,59.0,1000.0,39,182,20150502,1857
810,0.0,0.0,1000.0,39,182,20150502,1857
1690,0.0,0.0,1000.0,39,182,20150502,1857
1689,77.0,25.0,1052.0,39,182,20150502,1857
1037,0.0,1052.0,0.0,39,182,20150502,1857
1695,1035.0,0.0,1035.0,39,173,20151102,1938
1694,0.0,0.0,1035.0,39,173,20151102,1938
810,0.0,0.0,1035.0,39,173,20151102,1938
1690,24.0,17.0,1042.0,39,173,20151102,1938
1689,35.0,52.0,1025.0,39,173,20151102,1938
1037,0.0,1025.0,0.0,39,173,20151102,1938
1695,538.0,0.0,538.0,39,175,20151102,2105
1694,0.0,0.0,538.0,39,175,20151102,2105
810,36.0,69.0,505.0,39,175,20151102,2105
1690,0.0,0.0,505.0,39,175,20151102,2105
1689,0.0,0.0,505.0,39,175,20151102,2105
1037,0.0,505.0,0.0,39,175,20151102,2105
1695,2746.0,0.0,2746.0,39,162,20151001,1400
1694,0.0,0.0,2746.0,39,162,20151001,1400
810,56.0,54.0,2748.0,39,162,20151001,1400
1690,28.0,30.0,2746.0,39,162,20151001,1400
1689,32.0,24.0,2754.0,39,162,20151001,1400
1037,0.0,2754.0,0.0,39,162,20151001,1400
1695,701.0,0.0,701.0,39,178,20150502,2149
1694,63.0,104.0,660.0,39,178,20150502,2149
810,0.0,0.0,660.0,39,178,20150502,2149
1690,0.0,0.0,660.0,39,178,20150502,2149
1689,0.0,0.0,660.0,39,178,20150502,2149
1037,0.0,660.0,0.0,39,178,20150502,2149
1695,526.0,0.0,526.0,39,150,20151102,0829
1694,33.0,83.0,476.0,39,150,20151102,0829
810,0.0,0.0,476.0,39,150,20151102,0829
1690,0.0,0.0,476.0,39,150,20151102,0829
1689,0.0,0.0,476.0,39,150,20151102,0829
1037,0.0,476.0,0.0,39,150,20151102,0829
1695,678.0,0.0,678.0,39,166,20151102,1555
1694,0.0,0.0,678.0,39,166,20151102,1555
810,0.0,0.0,678.0,39,166,20151102,1555
1690,0.0,0.0,678.0,39,166,20151102,1555
1689,46.0,40.0,684.0,39,166,20151102,1555
1037,0.0,684.0,0.0,39,166,20151102,1555
1695,1320.0,0.0,1320.0,39,157,20151102,1207
1694,0.0,0.0,1320.0,39,157,20151102,1207
810,0.0,0.0,1320.0,39,157,20151102,1207
1690,0.0,0.0,1320.0,39,157,20151102,1207
1689,0.0,0.0,1320.0,39,157,20151102,1207
1037,0.0,1320.0,0.0,39,157,20151102,1207
1695,1267.0,0.0,1267.0,39,154,20151102,1009
1694,0.0,0.0,1267.0,39,154,20151102,1009
810,0.0,0.0,1267.0,39,154,20151102,1009
1690,0.0,0.0,1267.0,39,154,20151102,1009
1689,0.0,0.0,1267.0,39,154,20151102,1009
1037,0.0,1267.0,0.0,39,154,20151102,1009
1695,1314.0,0.0,1314.0,39,158,20151102,1230
1694,0.0,0.0,1314.0,39,158,20151102,1230
810,140.0,287.0,1167.0,39,158,20151102,1230
1690,127.0,60.0,1234.0,39,158,20151102,1230
1689,141.0,133.0,1242.0,39,158,20151102,1230
1037,0.0,1242.0,0.0,39,158,20151102,1230
1037,1382.0,0.0,1382.0,39,151,20150502,0910
1689,125.0,166.0,1341.0,39,151,20150502,0910
1690,79.0,81.0,1339.0,39,151,20150502,0910
810,0.0,0.0,1339.0,39,151,20150502,0910
1694,59.0,13.0,1385.0,39,151,20150502,0910
1695,0.0,1385.0,0.0,39,151,20150502,0910
1037,1381.0,0.0,1381.0,39,153,20150502,1010
1689,0.0,0.0,1381.0,39,153,20150502,1010
1690,0.0,0.0,1381.0,39,153,20150502,1010
810,0.0,0.0,1381.0,39,153,20150502,1010
1694,0.0,0.0,1381.0,39,153,20150502,1010
1695,0.0,1381.0,0.0,39,153,20150502,1010
1037,1372.0,0.0,1372.0,39,159,20150502,1304
1689,130.0,176.0,1326.0,39,159,20150502,1304
1690,56.0,88.0,1294.0,39,159,20150502,1304
810,332.0,226.0,1400.0,39,159,20150502,1304
1694,0.0,0.0,1400.0,39,159,20150502,1304
1695,0.0,1400.0,0.0,39,159,20150502,1304
1037,1356.0,0.0,1356.0,89,156,20150502,1130
1689,0.0,0.0,1356.0,89,156,20150502,1130
1690,0.0,0.0,1356.0,89,156,20150502,1130
810,0.0,0.0,1356.0,89,156,20150502,1130
1694,0.0,0.0,1356.0,89,156,20150502,1130
1695,0.0,1356.0,0.0,89,156,20150502,1130
1037,1371.0,0.0,1371.0,39,161,20150502,1427
1689,73.0,77.0,1367.0,39,161,20150502,1427
1690,32.0,21.0,1378.0,39,161,20150502,1427
810,0.0,0.0,1378.0,39,161,20150502,1427
1694,0.0,0.0,1378.0,39,161,20150502,1427
1695,0.0,1378.0,0.0,39,161,20150502,1427
1695,311.0,0.0,311.0,39,178,20151102,2149
1694,0.0,0.0,311.0,39,178,20151102,2149
810,0.0,0.0,311.0,39,178,20151102,2149
1690,0.0,0.0,311.0,39,178,20151102,2149
1689,0.0,0.0,311.0,39,178,20151102,2149
1037,0.0,311.0,0.0,39,178,20151102,2149
1037,1343.0,0.0,1343.0,89,464,20150502,1226
1689,0.0,0.0,1343.0,89,464,20150502,1226
1690,0.0,0.0,1343.0,89,464,20150502,1226
810,0.0,0.0,1343.0,89,464,20150502,1226
1694,0.0,0.0,1343.0,89,464,20150502,1226
1695,0.0,0.0,1343.0,89,464,20150502,1226
1640,0.0,1343.0,0.0,89,464,20150502,1226
1037,1366.0,0.0,1366.0,39,163,20150502,1530
1689,160.0,247.0,1279.0,39,163,20150502,1530
1690,118.0,180.0,1217.0,39,163,20150502,1530
810,0.0,0.0,1217.0,39,163,20150502,1530
1694,263.0,85.0,1395.0,39,163,20150502,1530
1695,0.0,1395.0,0.0,39,163,20150502,1530
1695,1376.0,0.0,1376.0,39,168,20150902,1709
1694,31.0,47.0,1360.0,39,168,20150902,1709
810,0.0,0.0,1360.0,39,168,20150902,1709
1690,47.0,29.0,1378.0,39,168,20150902,1709
1689,0.0,0.0,1378.0,39,168,20150902,1709
1037,0.0,1378.0,0.0,39,168,20150902,1709
1037,1356.0,0.0,1356.0,39,167,20151102,1709
1689,67.0,215.0,1208.0,39,167,20151102,1709
1690,11.0,86.0,1133.0,39,167,20151102,1709
810,0.0,0.0,1133.0,39,167,20151102,1709
1694,0.0,0.0,1133.0,39,167,20151102,1709
1695,0.0,1133.0,0.0,39,167,20151102,1709
1695,1378.0,0.0,1378.0,39,173,20150902,1938
1694,0.0,0.0,1378.0,39,173,20150902,1938
810,0.0,0.0,1378.0,39,173,20150902,1938
1690,13.0,16.0,1375.0,39,173,20150902,1938
1689,14.0,12.0,1377.0,39,173,20150902,1938
1037,0.0,1377.0,0.0,39,173,20150902,1938
1695,688.0,0.0,688.0,39,175,20150902,2105
1694,0.0,0.0,688.0,39,175,20150902,2105
810,15.0,16.0,687.0,39,175,20150902,2105
1690,0.0,0.0,687.0,39,175,20150902,2105
1689,0.0,0.0,687.0,39,175,20150902,2105
1037,0.0,687.0,0.0,39,175,20150902,2105
1037,1056.0,0.0,1056.0,39,165,20151102,1625
1689,0.0,0.0,1056.0,39,165,20151102,1625
1690,10.0,40.0,1026.0,39,165,20151102,1625
810,0.0,0.0,1026.0,39,165,20151102,1625
1694,0.0,0.0,1026.0,39,165,20151102,1625
1695,0.0,1026.0,0.0,39,165,20151102,1625
1037,1319.0,0.0,1319.0,39,163,20151102,1530
1689,84.0,106.0,1297.0,39,163,20151102,1530
1690,29.0,78.0,1248.0,39,163,20151102,1530
810,0.0,0.0,1248.0,39,163,20151102,1530
1694,84.0,54.0,1278.0,39,163,20151102,1530
1695,0.0,1278.0,0.0,39,163,20151102,1530
1037,381.0,0.0,381.0,89,465,20151102,1959
1689,0.0,0.0,381.0,89,465,20151102,1959
1690,0.0,0.0,381.0,89,465,20151102,1959
810,0.0,0.0,381.0,89,465,20151102,1959
1694,0.0,0.0,381.0,89,465,20151102,1959
1695,0.0,0.0,381.0,89,465,20151102,1959
1640,0.0,381.0,0.0,89,465,20151102,1959
1037,500.0,0.0,500.0,39,177,20151102,0634
1689,100.0,35.0,565.0,39,177,20151102,0634
1690,57.0,114.0,508.0,39,177,20151102,0634
810,0.0,0.0,508.0,39,177,20151102,0634
1694,143.0,20.0,631.0,39,177,20151102,0634
1695,0.0,631.0,0.0,39,177,20151102,0634
1695,1055.0,0.0,1055.0,39,172,20150902,1855
1694,7.0,7.0,1055.0,39,172,20150902,1855
810,0.0,0.0,1055.0,39,172,20150902,1855
1690,11.0,6.0,1060.0,39,172,20150902,1855
1689,0.0,0.0,1060.0,39,172,20150902,1855
1037,0.0,1060.0,0.0,39,172,20150902,1855
1695,1372.0,0.0,1372.0,39,166,20150902,1555
1694,0.0,0.0,1372.0,39,166,20150902,1555
810,0.0,0.0,1372.0,39,166,20150902,1555
1690,0.0,0.0,1372.0,39,166,20150902,1555
1689,70.0,64.0,1378.0,39,166,20150902,1555
1037,0.0,1378.0,0.0,39,166,20150902,1555
1037,348.0,0.0,348.0,39,171,20151102,1827
1689,30.0,69.0,309.0,39,171,20151102,1827
1690,17.0,39.0,287.0,39,171,20151102,1827
810,0.0,0.0,287.0,39,171,20151102,1827
1694,0.0,0.0,287.0,39,171,20151102,1827
1695,0.0,287.0,0.0,39,171,20151102,1827
1695,685.0,0.0,685.0,39,178,20150902,2149
1694,0.0,0.0,685.0,39,178,20150902,2149
810,0.0,0.0,685.0,39,178,20150902,2149
1690,0.0,0.0,685.0,39,178,20150902,2149
1689,0.0,0.0,685.0,39,178,20150902,2149
1037,0.0,685.0,0.0,39,178,20150902,2149
1037,298.0,0.0,298.0,39,174,20151102,2134
1689,12.0,78.0,232.0,39,174,20151102,2134
1690,4.0,22.0,214.0,39,174,20151102,2134
810,0.0,0.0,214.0,39,174,20151102,2134
1694,0.0,0.0,214.0,39,174,20151102,2134
1695,0.0,214.0,0.0,39,174,20151102,2134
1037,878.0,0.0,878.0,39,147,20151102,0740
1689,0.0,0.0,878.0,39,147,20151102,0740
1690,0.0,0.0,878.0,39,147,20151102,0740
810,490.0,167.0,1201.0,39,147,20151102,0740
1694,0.0,0.0,1201.0,39,147,20151102,0740
1695,0.0,1201.0,0.0,39,147,20151102,0740
1037,1064.0,0.0,1064.0,39,283,20151102,1116
1689,0.0,0.0,1064.0,39,283,20151102,1116
1690,0.0,0.0,1064.0,39,283,20151102,1116
810,0.0,0.0,1064.0,39,283,20151102,1116
1694,0.0,0.0,1064.0,39,283,20151102,1116
1695,0.0,1064.0,0.0,39,283,20151102,1116
1037,666.0,0.0,666.0,39,159,20151102,1304
1689,106.0,112.0,660.0,39,159,20151102,1304
1690,57.0,62.0,655.0,39,159,20151102,1304
810,259.0,232.0,682.0,39,159,20151102,1304
1694,0.0,0.0,682.0,39,159,20151102,1304
1695,0.0,682.0,0.0,39,159,20151102,1304
1037,1284.0,0.0,1284.0,39,151,20151102,0910
1689,157.0,221.0,1220.0,39,151,20151102,0910
1690,101.0,153.0,1168.0,39,151,20151102,0910
810,0.0,0.0,1168.0,39,151,20151102,0910
1694,92.0,27.0,1233.0,39,151,20151102,0910
1695,0.0,1233.0,0.0,39,151,20151102,0910
1037,1206.0,0.0,1206.0,39,156,20151102,1127
1689,149.0,229.0,1126.0,39,156,20151102,1127
1690,0.0,0.0,1126.0,39,156,20151102,1127
810,0.0,0.0,1126.0,39,156,20151102,1127
1694,0.0,0.0,1126.0,39,156,20151102,1127
1695,0.0,1126.0,0.0,39,156,20151102,1127
1037,1334.0,0.0,1334.0,39,161,20151102,1427
1689,126.0,121.0,1339.0,39,161,20151102,1427
1690,68.0,61.0,1346.0,39,161,20151102,1427
810,0.0,0.0,1346.0,39,161,20151102,1427
1694,0.0,0.0,1346.0,39,161,20151102,1427
1695,0.0,1346.0,0.0,39,161,20151102,1427
1037,1338.0,0.0,1338.0,39,153,20151102,1010
1689,0.0,0.0,1338.0,39,153,20151102,1010
1690,0.0,0.0,1338.0,39,153,20151102,1010
810,0.0,0.0,1338.0,39,153,20151102,1010
1694,0.0,0.0,1338.0,39,153,20151102,1010
1695,0.0,1338.0,0.0,39,153,20151102,1010
1037,1323.0,0.0,1323.0,89,464,20151102,1226
1689,0.0,0.0,1323.0,89,464,20151102,1226
1690,0.0,0.0,1323.0,89,464,20151102,1226
810,0.0,0.0,1323.0,89,464,20151102,1226
1694,0.0,0.0,1323.0,89,464,20151102,1226
1695,0.0,0.0,1323.0,89,464,20151102,1226
1640,0.0,1323.0,0.0,89,464,20151102,1226
1695,262.0,0.0,262.0,39,150,20150902,0829
1694,24.0,71.0,215.0,39,150,20150902,0829
810,0.0,0.0,215.0,39,150,20150902,0829
1690,0.0,0.0,215.0,39,150,20150902,0829
1689,0.0,0.0,215.0,39,150,20150902,0829
1037,0.0,215.0,0.0,39,150,20150902,0829
1695,830.0,0.0,830.0,39,154,20150902,1009
1694,0.0,0.0,830.0,39,154,20150902,1009
810,0.0,0.0,830.0,39,154,20150902,1009
1690,0.0,0.0,830.0,39,154,20150902,1009
1689,0.0,0.0,830.0,39,154,20150902,1009
1037,0.0,830.0,0.0,39,154,20150902,1009
1695,1360.0,0.0,1360.0,39,158,20150902,1230
1694,0.0,0.0,1360.0,39,158,20150902,1230
810,126.0,265.0,1221.0,39,158,20150902,1230
1690,153.0,85.0,1289.0,39,158,20150902,1230
1689,195.0,111.0,1373.0,39,158,20150902,1230
1037,0.0,1373.0,0.0,39,158,20150902,1230
1037,1372.0,0.0,1372.0,39,171,20150502,1827
1689,53.0,116.0,1309.0,39,171,20150502,1827
1690,37.0,72.0,1274.0,39,171,20150502,1827
810,0.0,0.0,1274.0,39,171,20150502,1827
1694,132.0,33.0,1373.0,39,171,20150502,1827
1695,0.0,1373.0,0.0,39,171,20150502,1827
1695,1050.0,0.0,1050.0,39,160,20150902,1331
1694,0.0,0.0,1050.0,39,160,20150902,1331
810,0.0,0.0,1050.0,39,160,20150902,1331
1690,23.0,16.0,1057.0,39,160,20150902,1331
1689,19.0,16.0,1060.0,39,160,20150902,1331
1037,0.0,1060.0,0.0,39,160,20150902,1331
1037,1374.0,0.0,1374.0,39,167,20150502,1709
1689,86.0,73.0,1387.0,39,167,20150502,1709
1690,21.0,22.0,1386.0,39,167,20150502,1709
810,0.0,0.0,1386.0,39,167,20150502,1709
1694,0.0,0.0,1386.0,39,167,20150502,1709
1695,0.0,1386.0,0.0,39,167,20150502,1709
1695,1353.0,0.0,1353.0,39,162,20150902,1400
